id	numPatients	name	source	subtype	mutGenes	patients	pval	expected	n
GO:0006112	3	energy reserve metabolic process	go	BP	GNAS,LEPR,PID1	NP01,NP11,NP16	0.022	0.58	1000
GO:0030518	3	intracellular steroid hormone receptor signaling pathway	go	BP	ESR1,MED16,MED17	NP10,NP11,NP12	0.022	0.623	1000
GO:0042634	2	regulation of hair cycle	go	BP	NIPBL,PER1	NP12,NP16	0.022	0.199	1000
GO:0045636	2	positive regulation of melanocyte differentiation	go	BP	ADAMTS20,ADAMTS9	NP10,NP19	0.022	0.2	1000
GO:0007155	8	cell adhesion	go	BP	ACAN,ADAM12,ADGRE2,APC,B4GALT1,CDH2,CNTNAP5,COL18A1,HEPACAM,ITGA2B,ITGAX,LAMA1,LAMA4,MPDZ,MUC16,MYBPC3,NCAN,PCDHA1,PCDHB12,PODXL,PTPRF,PTPRT,RELN,TLN2,TMEM8A,VTN	NP01,NP04,NP10,NP11,NP12,NP16,NP17,NP19	0.023	5.614	1000
GO:0035019	5	somatic stem cell population maintenance	go	BP	CUL4A,KIT,SMAD4,VANGL2,VPS72	NP01,NP11,NP16,NP17,NP19	0.023	1.967	1000
GO:0043627	5	response to estrogen	go	BP	CRIPAK,ESR1,GLI3,MMP14,TGFB3,TNFRSF11B	NP04,NP11,NP12,NP17,NP19	0.023	1.922	1000
GO:0007141	3	male meiosis I	go	BP	CCNA1,MOV10L1	NP01,NP11,NP17	0.023	0.635	1000
GO:0060065	3	uterus development	go	BP	ESR1,HOXA10,SMAD4	NP11,NP16,NP17	0.023	0.578	1000
GO:0061003	3	positive regulation of dendritic spine morphogenesis	go	BP	CAPRIN2,RELN	NP11,NP12,NP17	0.023	0.568	1000
GO:0045162	2	clustering of voltage-gated sodium channels	go	BP	AGRN,NFASC	NP11,NP16	0.023	0.23	1000
GO:0090131	2	mesenchyme migration	go	BP	ACTA1,ACTG2	NP11,NP17	0.024	0.176	1000
GO:0010975	3	regulation of neuron projection development	go	BP	PTEN	NP12,NP16,NP17	0.025	0.635	1000
GO:0051057	2	positive regulation of small GTPase mediated signal transduction	go	BP	RELN	NP12,NP17	0.025	0.218	1000
GO:0043161	7	proteasome-mediated ubiquitin-dependent protein catabolic process	go	BP	ABTB2,APC,BTBD11,CUL4A,PRKN,RNF111,SPOPL,TP53	NP01,NP04,NP11,NP12,NP16,NP17,NP19	0.026	4.09	1000
GO:0006487	4	protein N-linked glycosylation	go	BP	B4GALT1,FUT9,KCNE1	NP11,NP12,NP16,NP19	0.026	1.268	1000
GO:0030049	4	muscle filament sliding	go	BP	ACTA1,MYBPC3,MYH4,MYH6,NEB,TTN	NP01,NP11,NP17,NP19	0.026	1.316	1000
GO:0045216	3	cell-cell junction organization	go	BP	TGFB3,XIRP2	NP04,NP12,NP16	0.026	0.671	1000
GO:0051271	2	negative regulation of cellular component movement	go	BP	ACTN1,PKHD1	NP11,NP12	0.026	0.25	1000
GO:1904373	1	response to kainic acid	go	BP	PTN	NP10	0.026	0.029	1000
GO:1904389	1	rod bipolar cell differentiation	go	BP	PTN	NP10	0.026	0.029	1000
GO:1904391	1	response to ciliary neurotrophic factor	go	BP	PTN	NP10	0.026	0.029	1000
GO:1904397	1	negative regulation of neuromuscular junction development	go	BP	PTN	NP10	0.026	0.029	1000
GO:0006974	7	cellular response to DNA damage stimulus	go	BP	APC,CHD1L,CUL4A,NEK4,NIPBL,POLQ,TAOK2,TP53,TP73	NP01,NP04,NP11,NP12,NP16,NP17,NP19	0.027	4.009	1000
GO:0030198	7	extracellular matrix organization	go	BP	ACAN,ADAMTS20,AGRN,B4GALT1,COL14A1,COL18A1,DSPP,FGA,ITGA2B,ITGAX,LAMA1,LAMA4,NCAN,TNFRSF11B,VTN	NP01,NP10,NP11,NP12,NP16,NP17,NP19	0.027	4.075	1000
GO:0030308	6	negative regulation of cell growth	go	BP	CAPRIN2,SMAD4,TP53	NP01,NP11,NP12,NP16,NP17,NP19	0.027	2.965	1000
GO:0097119	2	postsynaptic density protein 95 clustering	go	BP	RELN	NP12,NP17	0.027	0.245	1000
GO:0045225	1	negative regulation of CD4 biosynthetic process	go	BP	ACOT8	NP01	0.027	0.028	1000
GO:0034220	7	ion transmembrane transport	go	BP	ATP10D,ATP11C,ATP2A3,ATP2C2,ATP6V0A2,CLCN5,GABRB1,GLRA3,RYR2,SLC12A1,TRDN	NP04,NP10,NP11,NP12,NP16,NP17,NP19	0.028	4.202	1000
GO:0060291	4	long-term synaptic potentiation	go	BP	ITPR3,PTEN,PTN,RELN	NP10,NP12,NP16,NP17	0.028	1.279	1000
GO:0097237	2	cellular response to toxic substance	go	BP	ABTB2,PPP1R9A,PRKN	NP11,NP17	0.028	0.215	1000
GO:0003251	1	positive regulation of cell proliferation involved in heart valve morphogenesis	go	BP	SMAD4	NP17	0.028	0.03	1000
GO:0022018	1	lateral ganglionic eminence cell proliferation	go	BP	GLI3	NP17	0.028	0.031	1000
GO:0060366	1	lambdoid suture morphogenesis	go	BP	GLI3	NP17	0.028	0.031	1000
GO:0060367	1	sagittal suture morphogenesis	go	BP	GLI3	NP17	0.028	0.031	1000
GO:0060594	1	mammary gland specification	go	BP	GLI3	NP17	0.028	0.031	1000
GO:0060873	1	anterior semicircular canal development	go	BP	GLI3	NP17	0.028	0.031	1000
GO:0060875	1	lateral semicircular canal development	go	BP	GLI3	NP17	0.028	0.031	1000
GO:0061040	1	female gonad morphogenesis	go	BP	SMAD4	NP17	0.028	0.03	1000
GO:1903010	1	regulation of bone development	go	BP	GLI3	NP17	0.028	0.031	1000
GO:1905305	1	negative regulation of cardiac myofibril assembly	go	BP	SMAD4	NP17	0.028	0.03	1000
GO:1905337	1	positive regulation of aggrephagy	go	BP	HTT	NP16	0.028	0.028	1000
GO:0007185	2	transmembrane receptor protein tyrosine phosphatase signaling pathway	go	BP	PTN,PTPRF	NP10,NP12	0.029	0.225	1000
GO:0060087	2	relaxation of vascular smooth muscle	go	BP	PRKG1	NP11,NP19	0.029	0.251	1000
GO:0090267	2	positive regulation of mitotic cell cycle spindle assembly checkpoint	go	BP	GEN1,NDC80	NP11,NP16	0.029	0.255	1000
GO:0044328	1	canonical Wnt signaling pathway involved in positive regulation of endothelial cell migration	go	BP	PLPP3	NP12	0.029	0.033	1000
GO:0044329	1	canonical Wnt signaling pathway involved in positive regulation of cell-cell adhesion	go	BP	PLPP3	NP12	0.029	0.033	1000
GO:0044330	1	canonical Wnt signaling pathway involved in positive regulation of wound healing	go	BP	PLPP3	NP12	0.029	0.033	1000
GO:1902068	1	regulation of sphingolipid mediated signaling pathway	go	BP	PLPP3	NP12	0.029	0.033	1000
GO:0006461	6	protein complex assembly	go	BP	APC,FGA,MDN1,REPS2,RIMS1,TP53,TUBGCP2	NP01,NP04,NP11,NP12,NP16,NP19	0.03	2.991	1000
GO:0001523	5	retinoid metabolic process	go	BP	AGRN,GPC1,LRP2,RBP3	NP01,NP11,NP12,NP16,NP17	0.03	1.886	1000
GO:0050771	3	negative regulation of axonogenesis	go	BP	PTEN	NP12,NP16,NP17	0.03	0.656	1000
GO:0060292	3	long term synaptic depression	go	BP	PTEN	NP12,NP16,NP17	0.03	0.577	1000
GO:0003374	2	dynamin family protein polymerization involved in mitochondrial fission	go	BP	DNM2,OPA1	NP11,NP16	0.03	0.254	1000
GO:0042297	2	vocal learning	go	BP	FOXP2,HTT	NP12,NP16	0.03	0.255	1000
GO:0044351	2	macropinocytosis	go	BP	DNM2,DOCK2	NP01,NP16	0.03	0.265	1000
GO:0060806	1	negative regulation of cell differentiation involved in embryonic placenta development	go	BP	SNAI1	NP17	0.03	0.032	1000
GO:1901796	6	regulation of signal transduction by p53 class mediator	go	BP	HIPK2,NBN,POU4F2,TP53,TP53RK,TP73,TRIM24	NP01,NP10,NP11,NP12,NP16,NP19	0.031	3.135	1000
GO:0046856	3	phosphatidylinositol dephosphorylation	go	BP	PTEN	NP12,NP16,NP17	0.031	0.834	1000
GO:0016098	2	monoterpenoid metabolic process	go	BP	CYP2C9,CYP2E1	NP11,NP16	0.031	0.261	1000
GO:0005985	1	sucrose metabolic process	go	BP	GAA	NP11	0.031	0.033	1000
GO:0010635	1	regulation of mitochondrial fusion	go	BP	PID1	NP11	0.031	0.036	1000
GO:0032514	1	positive regulation of protein phosphatase type 2B activity	go	BP	AKAP6	NP19	0.031	0.035	1000
GO:0043181	1	vacuolar sequestering	go	BP	GAA	NP11	0.031	0.033	1000
GO:0070346	1	positive regulation of fat cell proliferation	go	BP	PID1	NP11	0.031	0.036	1000
GO:0008542	4	visual learning	go	BP	FOXB1,KIT,KRAS	NP10,NP11,NP16,NP17	0.032	1.485	1000
GO:0045887	1	positive regulation of synaptic growth at neuromuscular junction	go	BP	AGRN	NP16	0.032	0.033	1000
GO:0030324	5	lung development	go	BP	ADAMTS2,GLI3,MMP14,PROX1,PTN	NP10,NP11,NP16,NP17,NP19	0.033	2.196	1000
GO:0000079	4	regulation of cyclin-dependent protein serine/threonine kinase activity	go	BP	GTPBP4,PTEN	NP11,NP12,NP16,NP17	0.033	1.269	1000
GO:0030219	2	megakaryocyte differentiation	go	BP	IL11,ZFPM1	NP11,NP17	0.033	0.28	1000
GO:0031987	2	locomotion involved in locomotory behavior	go	BP	ADGRL3,GPR37	NP11,NP17	0.033	0.234	1000
GO:0048739	2	cardiac muscle fiber development	go	BP	MYH6,TTN	NP11,NP19	0.033	0.269	1000
GO:0050848	2	regulation of calcium-mediated signaling	go	BP	CMKLR1	NP11,NP16	0.033	0.28	1000
GO:0030329	1	prenylcysteine metabolic process	go	BP	PCYOX1	NP11	0.033	0.034	1000
GO:0032203	1	telomere formation via telomerase	go	BP	WRAP53	NP17	0.033	0.036	1000
GO:0035306	1	positive regulation of dephosphorylation	go	BP	IGBP1	NP19	0.033	0.036	1000
GO:0035623	1	renal glucose absorption	go	BP	HNF1A	NP11	0.033	0.038	1000
GO:0051089	1	constitutive protein ectodomain proteolysis	go	BP	ADAM10	NP11	0.033	0.035	1000
GO:0090671	1	telomerase RNA localization to Cajal body	go	BP	WRAP53	NP17	0.033	0.036	1000
GO:1904867	1	protein localization to Cajal body	go	BP	WRAP53	NP17	0.033	0.036	1000
GO:0006470	6	protein dephosphorylation	go	BP	CTDSPL2,DUSP22,DUSP9,MYH6,PLPP3,PPP3CA,PPP6C,PTEN,PTPN13,PTPN4,PTPRN2,PTPRT,SBF1,SSH2,TNS2	NP10,NP11,NP12,NP16,NP17,NP19	0.034	3.123	1000
GO:0048738	3	cardiac muscle tissue development	go	BP	PTEN	NP12,NP16,NP17	0.034	0.622	1000
GO:0003311	1	pancreatic D cell differentiation	go	BP	RFX6	NP12	0.034	0.037	1000
GO:0090104	1	pancreatic epsilon cell differentiation	go	BP	RFX6	NP12	0.034	0.037	1000
GO:1901846	1	positive regulation of cell communication by electrical coupling involved in cardiac conduction	go	BP	TRDN	NP04	0.034	0.038	1000
GO:0030318	3	melanocyte differentiation	go	BP	GLI3,KIT,USP13	NP11,NP16,NP17	0.035	0.73	1000
GO:0021757	1	caudate nucleus development	go	BP	FOXP2	NP12	0.035	0.035	1000
GO:0021758	1	putamen development	go	BP	FOXP2	NP12	0.035	0.035	1000
GO:0021767	1	mammillary body development	go	BP	FOXB1	NP11	0.035	0.04	1000
GO:0061374	1	mammillothalamic axonal tract development	go	BP	FOXB1	NP11	0.035	0.04	1000
GO:0061377	1	mammary gland lobule development	go	BP	FOXB1	NP11	0.035	0.04	1000
GO:0061381	1	cell migration in diencephalon	go	BP	FOXB1	NP11	0.035	0.04	1000
GO:0072377	1	blood coagulation, common pathway	go	BP	FGA	NP11	0.035	0.035	1000
GO:0033198	3	response to ATP	go	BP	PTEN	NP12,NP16,NP17	0.036	0.711	1000
GO:0021707	2	cerebellar granule cell differentiation	go	BP	KNDC1,PROX1	NP16,NP19	0.036	0.299	1000
GO:0043462	2	regulation of ATPase activity	go	BP	MYH6	NP11,NP19	0.036	0.31	1000
GO:0048702	2	embryonic neurocranium morphogenesis	go	BP	MTHFD1L,TGFB3	NP04,NP11	0.036	0.312	1000
GO:0043062	1	extracellular structure organization	go	BP	TGFBR1	NP19	0.036	0.037	1000
GO:0072599	1	establishment of protein localization to endoplasmic reticulum	go	BP	RYR2	NP19	0.036	0.039	1000
GO:0090235	1	regulation of metaphase plate congression	go	BP	MAD1L1	NP11	0.036	0.042	1000
GO:1900062	1	regulation of replicative cell aging	go	BP	NEK4	NP11	0.036	0.039	1000
GO:1904515	1	positive regulation of TORC2 signaling	go	BP	TELO2	NP16	0.036	0.037	1000
GO:1905223	1	epicardium morphogenesis	go	BP	TGFBR1	NP19	0.036	0.037	1000
GO:0030162	3	regulation of proteolysis	go	BP	ABTB2,BTBD11,SPOPL	NP11,NP16,NP17	0.037	0.779	1000
GO:0060059	2	embryonic retina morphogenesis in camera-type eye	go	BP	HIPK2,PROX1	NP11,NP16	0.037	0.271	1000
GO:0060998	2	regulation of dendritic spine development	go	BP	SDK1	NP17,NP19	0.037	0.283	1000
GO:0097264	2	self proteolysis	go	BP	TENM2	NP11,NP19	0.037	0.285	1000
GO:0036414	1	histone citrullination	go	BP	PADI4	NP01	0.037	0.039	1000
GO:0040040	1	thermosensory behavior	go	BP	SLC12A5	NP16	0.037	0.043	1000
GO:0046633	1	alpha-beta T cell proliferation	go	BP	DOCK2	NP01	0.037	0.047	1000
GO:0071678	1	olfactory bulb axon guidance	go	BP	BCL11B	NP11	0.037	0.039	1000
GO:0045893	8	positive regulation of transcription, DNA-templated	go	BP	CAND2,CD80,CHD8,DNM2,ESR1,FGF23,GLI3,HIPK2,HNF1A,MED16,MED17,MRPL12,NEK4,NPAT,PROX1,RFX6,RNF111,RUNX1,SMAD4,SNAI1,TGFB3,TGFBR1,TP53,TP73,TRIM24,ZNF423	NP01,NP04,NP10,NP11,NP12,NP16,NP17,NP19	0.038	5.973	1000
GO:0023014	4	signal transduction by protein phosphorylation	go	BP	BMPR1B,KCNH1,KCNH8,NEK4,TGFBR1	NP11,NP16,NP17,NP19	0.038	1.416	1000
GO:0030511	3	positive regulation of transforming growth factor beta receptor signaling pathway	go	BP	HIPK2,RNF111,SDCBP,SMAD4	NP11,NP12,NP17	0.038	0.804	1000
GO:0061351	2	neural precursor cell proliferation	go	BP	DBN1	NP11,NP16	0.038	0.301	1000
GO:0009154	1	purine ribonucleotide catabolic process	go	BP	HINT1	NP11	0.038	0.04	1000
GO:0032875	1	regulation of DNA endoreduplication	go	BP	SENP2	NP01	0.038	0.043	1000
GO:0035787	1	cell migration involved in kidney development	go	BP	VANGL2	NP19	0.038	0.041	1000
GO:0060629	1	regulation of homologous chromosome segregation	go	BP	HORMAD1	NP11	0.038	0.04	1000
GO:0061346	1	planar cell polarity pathway involved in heart morphogenesis	go	BP	VANGL2	NP19	0.038	0.041	1000
GO:0071245	1	cellular response to carbon monoxide	go	BP	DNM2	NP16	0.038	0.038	1000
GO:0097435	1	fibril organization	go	BP	HSP90AB1	NP11	0.038	0.044	1000
GO:1903408	1	positive regulation of sodium:potassium-exchanging ATPase activity	go	BP	DNM2	NP16	0.038	0.038	1000
GO:1904526	1	regulation of microtubule binding	go	BP	GAS8	NP11	0.038	0.039	1000
GO:1904530	1	negative regulation of actin filament binding	go	BP	CRMP1	NP11	0.038	0.039	1000
GO:0000083	3	regulation of transcription involved in G1/S transition of mitotic cell cycle	go	BP	CCNA1,NPAT,ORC1	NP01,NP11,NP19	0.039	0.843	1000
GO:0021895	2	cerebral cortex neuron differentiation	go	BP	CHD5,GDPD5	NP10,NP11	0.039	0.323	1000
GO:0035148	2	tube formation	go	BP	BCAS3,SDCCAG8	NP10,NP11	0.039	0.315	1000
GO:0060013	2	righting reflex	go	BP	ALDH1A3,FOXP2	NP10,NP12	0.039	0.316	1000
GO:2000643	2	positive regulation of early endosome to late endosome transport	go	BP	MSN,PTPN23	NP11,NP16	0.039	0.323	1000
GO:0007174	1	epidermal growth factor catabolic process	go	BP	RAB7A	NP11	0.039	0.039	1000
GO:0019318	1	hexose metabolic process	go	BP	HKDC1	NP11	0.039	0.041	1000
GO:0019627	1	urea metabolic process	go	BP	CYP2C9	NP11	0.039	0.046	1000
GO:0043603	1	cellular amide metabolic process	go	BP	CYP2C9	NP11	0.039	0.046	1000
GO:0061724	1	lipophagy	go	BP	RAB7A	NP11	0.039	0.039	1000
GO:1902583	1	multi-organism intracellular transport	go	BP	RAB7A	NP11	0.039	0.039	1000
GO:0006486	5	protein glycosylation	go	BP	FUT9,GALNT18,LRP2,POMT2	NP01,NP11,NP12,NP16,NP19	0.04	2.265	1000
GO:0019722	4	calcium-mediated signaling	go	BP	CXCR4,MCTP1,PLCG1,PPP1R9A,PTGDR2,RYR2	NP11,NP16,NP17,NP19	0.04	1.477	1000
GO:2000463	3	positive regulation of excitatory postsynaptic potential	go	BP	PTEN,RELN,RIMS1,STX1B	NP12,NP16,NP17	0.04	0.746	1000
GO:0048935	2	peripheral nervous system neuron development	go	BP	HOXD9,ONECUT2,RUNX1	NP11,NP17	0.04	0.351	1000
GO:0060012	2	synaptic transmission, glycinergic	go	BP	GLRA3,SLC6A5	NP11,NP19	0.04	0.327	1000
GO:0035037	1	sperm entry	go	BP	UBE3A	NP16	0.04	0.046	1000
GO:0070525	1	tRNA threonylcarbamoyladenosine metabolic process	go	BP	TP53RK	NP11	0.04	0.045	1000
GO:1905302	1	negative regulation of macropinocytosis	go	BP	STX1B	NP12	0.04	0.054	1000
GO:0000160	2	phosphorelay signal transduction system	go	BP	KCNH1,KCNH8	NP16,NP17	0.041	0.301	1000
GO:0014808	2	release of sequestered calcium ion into cytosol by sarcoplasmic reticulum	go	BP	RYR2,TRDN	NP04,NP19	0.041	0.275	1000
GO:0038003	2	opioid receptor signaling pathway	go	BP	OGFR	NP11,NP12	0.041	0.296	1000
GO:0061430	1	bone trabecula morphogenesis	go	BP	SBNO2	NP11	0.041	0.043	1000
GO:0071348	1	cellular response to interleukin-11	go	BP	SBNO2	NP11	0.041	0.043	1000
GO:1990830	1	cellular response to leukemia inhibitory factor	go	BP	SBNO2	NP11	0.041	0.043	1000
GO:0006813	5	potassium ion transport	go	BP	KCNH1,KCNMA1,KCNMB3,SLC12A1,SLC24A4	NP11,NP12,NP16,NP17,NP19	0.042	2.31	1000
GO:0042698	2	ovulation cycle	go	BP	BMPR1B,GABRB1	NP11,NP19	0.042	0.305	1000
GO:0071305	2	cellular response to vitamin D	go	BP	FGF23,PTN	NP10,NP19	0.042	0.33	1000
GO:0002194	1	hepatocyte cell migration	go	BP	PROX1	NP16	0.042	0.045	1000
GO:0002371	1	dendritic cell cytokine production	go	BP	KIT	NP16	0.042	0.054	1000
GO:0021768	1	nucleus accumbens development	go	BP	ALDH1A3	NP10	0.042	0.046	1000
GO:0033342	1	negative regulation of collagen binding	go	BP	GTPBP4	NP11	0.042	0.048	1000
GO:0043049	1	otic placode formation	go	BP	PROX1	NP16	0.042	0.045	1000
GO:0061114	1	branching involved in pancreas morphogenesis	go	BP	PROX1	NP16	0.042	0.045	1000
GO:0070662	1	mast cell proliferation	go	BP	KIT	NP16	0.042	0.054	1000
GO:0072214	1	metanephric cortex development	go	BP	PKD2	NP11	0.042	0.044	1000
GO:0072219	1	metanephric cortical collecting duct development	go	BP	PKD2	NP11	0.042	0.044	1000
GO:0072235	1	metanephric distal tubule development	go	BP	PKD2	NP11	0.042	0.044	1000
GO:0090425	1	acinar cell differentiation	go	BP	PROX1	NP16	0.042	0.045	1000
GO:0097326	1	melanocyte adhesion	go	BP	KIT	NP16	0.042	0.054	1000
GO:1901978	1	positive regulation of cell cycle checkpoint	go	BP	PROX1	NP16	0.042	0.045	1000
GO:2000639	1	negative regulation of SREBP signaling pathway	go	BP	FBXW7	NP10	0.042	0.043	1000
GO:2000979	1	positive regulation of forebrain neuron differentiation	go	BP	PROX1	NP16	0.042	0.045	1000
GO:0048103	2	somatic stem cell division	go	BP	KIT,VANGL2	NP16,NP19	0.043	0.328	1000
GO:0002295	1	T-helper cell lineage commitment	go	BP	ZFPM1	NP11	0.043	0.046	1000
GO:0040032	1	post-embryonic body morphogenesis	go	BP	GNAS	NP16	0.043	0.046	1000
GO:0045403	1	negative regulation of interleukin-4 biosynthetic process	go	BP	ZFPM1	NP11	0.043	0.046	1000
GO:0060377	1	negative regulation of mast cell differentiation	go	BP	ZFPM1	NP11	0.043	0.046	1000
GO:0072175	1	epithelial tube formation	go	BP	PODXL	NP11	0.043	0.044	1000
GO:2000828	1	regulation of parathyroid hormone secretion	go	BP	GNAS	NP16	0.043	0.046	1000
GO:0030509	5	BMP signaling pathway	go	BP	BMPR1B,MYH6,RGMA,RYR2,SMAD4,SMAD9	NP10,NP11,NP12,NP17,NP19	0.044	2.279	1000
GO:0051127	2	positive regulation of actin nucleation	go	BP	WIPF3	NP01,NP11	0.044	0.329	1000
GO:0051315	2	attachment of mitotic spindle microtubules to kinetochore	go	BP	MAD1L1,NDC80	NP11,NP16	0.044	0.294	1000
GO:0060259	2	regulation of feeding behavior	go	BP	LEPR,TACR3	NP01,NP12	0.044	0.311	1000
GO:0060316	2	positive regulation of ryanodine-sensitive calcium-release channel activity	go	BP	AKAP6,TRDN	NP04,NP19	0.044	0.325	1000
GO:0018885	1	carbon tetrachloride metabolic process	go	BP	CYP2E1	NP16	0.044	0.046	1000
GO:0018910	1	benzene metabolic process	go	BP	CYP2E1	NP16	0.044	0.046	1000
GO:0042197	1	halogenated hydrocarbon metabolic process	go	BP	CYP2E1	NP16	0.044	0.046	1000
GO:0044708	1	single-organism behavior	go	BP	MBD5	NP16	0.044	0.045	1000
GO:0051582	1	positive regulation of neurotransmitter uptake	go	BP	PRKN	NP11	0.044	0.049	1000
GO:0099074	1	mitochondrion to lysosome transport	go	BP	PRKN	NP11	0.044	0.049	1000
GO:1902283	1	negative regulation of primary amine oxidase activity	go	BP	PRKN	NP11	0.044	0.049	1000
GO:1903387	1	positive regulation of homophilic cell adhesion	go	BP	PTPN23	NP11	0.044	0.044	1000
GO:1903393	1	positive regulation of adherens junction organization	go	BP	PTPN23	NP11	0.044	0.044	1000
GO:0045332	3	phospholipid translocation	go	BP	ATP10D,ATP11A,ATP11C,TMEM30A	NP10,NP12,NP17	0.045	0.807	1000
GO:0071897	3	DNA biosynthetic process	go	BP	LIG3,POLE4,POLQ	NP01,NP11,NP16	0.045	0.859	1000
GO:0019367	2	fatty acid elongation, saturated fatty acid	go	BP	ELOVL1,ELOVL4	NP01,NP11	0.045	0.282	1000
GO:0034625	2	fatty acid elongation, monounsaturated fatty acid	go	BP	ELOVL1,ELOVL4	NP01,NP11	0.045	0.282	1000
GO:0034626	2	fatty acid elongation, polyunsaturated fatty acid	go	BP	ELOVL1,ELOVL4	NP01,NP11	0.045	0.282	1000
GO:0097120	2	receptor localization to synapse	go	BP	RELN	NP12,NP17	0.045	0.315	1000
GO:0070483	1	detection of hypoxia	go	BP	TGFB3	NP04	0.045	0.046	1000
GO:0003073	2	regulation of systemic arterial blood pressure	go	BP	ADAMTS16,PLCB3,SLC4A5	NP11,NP16	0.046	0.323	1000
GO:0015871	2	choline transport	go	BP	SLC44A3	NP11,NP12	0.046	0.345	1000
GO:0017126	1	nucleologenesis	go	BP	POLR1B	NP16	0.046	0.047	1000
GO:0060078	3	regulation of postsynaptic membrane potential	go	BP	FGF14,PKD2,SCN4B	NP11,NP16,NP19	0.047	0.825	1000
GO:1903351	2	cellular response to dopamine	go	BP	DNM2,PRKN	NP11,NP16	0.047	0.334	1000
GO:0018149	4	peptide cross-linking	go	BP	LCE1A,LCE1C,LCE1E,LCE1F,LCE2B,LCE3C,LCE4A,LOR,SPRR1A,SPRR1B,SPRR3	NP01,NP11,NP16,NP17	0.048	1.599	1000
GO:0010842	3	retina layer formation	go	BP	HIPK2,SDK1	NP11,NP17,NP19	0.048	0.801	1000
GO:0019934	2	cGMP-mediated signaling	go	BP	PRKG1	NP11,NP19	0.048	0.317	1000
GO:0010628	7	positive regulation of gene expression	go	BP	ACTA1,ACTG2,KIT,KRAS,MSN,PID1,PRKN,RIMS1,RPS6KA2,TP53	NP01,NP10,NP11,NP12,NP16,NP17,NP19	0.049	4.492	1000
GO:0090277	2	positive regulation of peptide hormone secretion	go	BP	FGA,ILDR1	NP11,NP12	0.049	0.316	1000
GO:0051592	4	response to calcium ion	go	BP	FGA,ITPR3,KCNMA1,PPP3CA,SLC25A12,TTN	NP11,NP12,NP16,NP19	0.05	1.665	1000
GO:0071345	3	cellular response to cytokine stimulus	go	BP	AKAP6,CXCR4,NKX6-1,PID1	NP11,NP16,NP19	0.05	0.795	1000
GO:0042355	2	L-fucose catabolic process	go	BP	FUT9	NP16,NP19	0.05	0.336	1000
GO:2000774	2	positive regulation of cellular senescence	go	BP	KRAS	NP10,NP17	0.05	0.324	1000
GO:0019827	4	stem cell population maintenance	go	BP	KIT,MED17,NIPBL,PADI4,ZCCHC11	NP01,NP10,NP11,NP16	0.051	1.557	1000
GO:0010863	2	positive regulation of phospholipase C activity	go	BP	ESR1,KIT	NP11,NP16	0.051	0.371	1000
GO:0048048	2	embryonic eye morphogenesis	go	BP	ALDH1A3,EFEMP1	NP10,NP12	0.051	0.398	1000
GO:0050795	2	regulation of behavior	go	BP	RELN	NP12,NP17	0.051	0.352	1000
GO:0051533	2	positive regulation of NFAT protein import into nucleus	go	BP	AKAP6,PPP3CA	NP11,NP19	0.051	0.356	1000
GO:0001655	2	urogenital system development	go	BP	EPHB3,FOXB1	NP11,NP12	0.052	0.395	1000
GO:0048387	2	negative regulation of retinoic acid receptor signaling pathway	go	BP	ASXL1,PRAME	NP01,NP11	0.052	0.376	1000
GO:0090331	2	negative regulation of platelet aggregation	go	BP	PRKG1	NP11,NP19	0.052	0.365	1000
GO:0007229	5	integrin-mediated signaling pathway	go	BP	ADAM10,ADAMTS13,ITGA2B,ITGAX,VAV1	NP01,NP11,NP16,NP17,NP19	0.053	2.357	1000
GO:1902894	2	negative regulation of pri-miRNA transcription from RNA polymerase II promoter	go	BP	LILRB4	NP11,NP12	0.053	0.369	1000
GO:0035176	4	social behavior	go	BP	KRAS,PTEN	NP10,NP12,NP16,NP17	0.054	1.472	1000
GO:0015816	2	glycine transport	go	BP	SLC6A17,SLC6A5	NP11,NP16	0.054	0.366	1000
GO:0042118	2	endothelial cell activation	go	BP	SMAD4,TGFBR1	NP17,NP19	0.054	0.338	1000
GO:0007179	5	transforming growth factor beta receptor signaling pathway	go	BP	CDH5,DUSP22,HIPK2,SMAD4,SMAD9,TGFB3,TGFBR1	NP04,NP10,NP11,NP17,NP19	0.055	2.465	1000
GO:0014047	3	glutamate secretion	go	BP	PPFIA2,RIMS1,SLC1A2,SLC1A7	NP11,NP12,NP16	0.055	0.99	1000
GO:0048041	3	focal adhesion assembly	go	BP	ACTN1,ARHGEF7,TAOK2	NP11,NP12,NP16	0.055	0.908	1000
GO:0003334	2	keratinocyte development	go	BP	BCL11B,IFT74	NP11,NP17	0.055	0.381	1000
GO:0090129	2	positive regulation of synapse maturation	go	BP	RELN	NP12,NP17	0.055	0.366	1000
GO:0006898	6	receptor-mediated endocytosis	go	BP	AP1S1,APOBR,DNM2,ILDR1,LRP2,VLDLR,VTN	NP01,NP10,NP11,NP12,NP16,NP19	0.056	3.45	1000
